"Data Source","World Development Indicators",

"Last Updated Date","2022-07-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","3827.21465118634","4053.30174794508","4238.90018731289","4521.40717487255","4622.56549846022","4643.30304548221","4800.24695156617","4910.63378463341","4933.45942852993","5078.34472479306","5326.68244198593","5214.61565934173","4916.60428641635","4553.3593893364","4654.89998212657","5090.22665634421","5177.46268547041","5273.51663223537","5100.42245421206","4853.91515600721","4571.04956349089","4758.36924777886","4891.40236392259","5010.40737392384","5245.25845510615","5098.70976451621","5221.70108941188","5444.44830891739","5471.59685145171","5324.77645900941","5424.8152524276","5368.00628905411","5313.20438274807","5299.7450402746","5477.67255527703","5586.0881422776","5912.87342783304","6227.99253065059","6362.88099924106","6277.24725769373","6639.56045406001","6888.99547879188","6971.20873094505","7128.30235497814","7154.02853253419","7144.53195929272","7046.42645511758","7144.73987381709","7089.08172979724","7093.88311105345","6505.83961034021","",
"Timor-Leste","TLS","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1315.73007972956","1267.90253382435","1260.66848929337","922.437898295422","1365.81902516623","1593.89079962348","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1985.40668982214","1987.97969039793","1955.25029796272","2041.50102977133","2079.58864042849","2111.34714465326","2180.36791601287","2225.22771844794","2404.21915241629","2561.07066213564","2628.13586148528","2719.02594649589","2839.43279592666","2982.14061743138","3265.44993877196","3323.97101801007","3319.40016699745","3559.99632823399","3496.92933802488","3453.34367040696","3448.65128612348","3418.5869963071","3205.44477467265","3373.41698235593","3372.31870522992","3256.26997768903","","","",
"Tonga","TON","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3998.80928755706","","","","","","",
"South Asia (IDA & IBRD)","TSA","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","372.258533832371","368.990649880618","359.913646203902","378.087230075516","347.903440682591","356.606731865508","370.201988460696","380.66378689647","398.743620758004","381.194757325017","410.817405486605","402.419508500034","397.188895124197","427.180391208789","426.623120596085","431.911018693842","440.300159688673","457.069078047579","478.887211840822","494.388918582889","514.82688139136","503.995272721911","515.228891991616","541.935247961511","559.059888907152","573.876271535707","618.053702884615","622.95055874304","652.209694075498","658.34887673388","678.156043449243","676.877729826386","693.972764512345","740.043069078723","795.391531201439","841.680477552344","885.984738847465","938.022714156511","940.303987620597","1015.31822196332","1089.32305225719","1124.04795367815","1172.35740588751","1221.10161733737","1284.18022398695","1372.4194449053","1418.61742029084","1513.24026287201","1582.34444884298","1637.667024626","1529.84013352357","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","854.170799554276","886.066807012245","878.141062913107","850.49420672759","838.806002905589","863.528016246738","897.412670020198","912.63646025211","897.554316709779","918.16141812682","941.952265973608","982.082307257375","1047.82940013638","1084.98209542768","1085.70704436419","1139.66474720296","1243.99110683965","1252.15376078854","1182.7556851476","1234.08933854712","1258.75945383244","1244.69190189998","1306.28946745253","1322.55883500886","1365.72385794127","1382.6773885296","1394.19395892346","1354.92183419771","1375.73135890267","1381.69334630816","1329.70963978921","",
"Trinidad and Tobago","TTO","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15076.6383620904","","","","","","",
"Tunisia","TUN","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","833.727819257015","889.57944419312","1042.68476357613","1003.49623799766","1094.1962073819","1118.18915527365","1126.19628420331","1109.8391140763","1182.93309432262","1209.91010350026","1257.29342318089","1273.44189044609","1251.13326184221","1276.37216541007","1282.03362756775","1258.14701103323","1194.39542352765","1239.57814434278","1227.93246569941","1228.95222675948","1319.6035908785","1334.22239398417","1283.88242182437","1248.48741670375","1279.28660115165","1292.25126162717","1370.08588378214","1449.20411586777","1517.0410885273","1588.76024060779","1601.95463451313","1779.43789844029","1796.0079807955","1867.76243970282","1934.10465366009","1984.635520506","2040.98246541665","2116.29312403209","2076.53952739463","2228.50578105255","3056.53611838751","2846.08909665719","2906.38015391457","3101.50147208186","3394.01259044397","3573.36092081262","3725.56608309864","3894.74598596478","3922.4824525779","3943.56153399146","3658.79289875447","",
"Turkiye","TUR","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9262.77138987401","","","","","","",
"Tuvalu","TUV","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","333.769500732422","343.497833251953","315.842926025391","295.371215820313","301.875061035156","321.257995605469","337.573516845703","371.535217285156","428.570983886719","448.532745361328","461.321228027344","477.246459960938","519.588195800781","529.766296386719","552.8466796875","593.045104980469","632.46826171875","638.267700195313","635.637268066406","636.6484375","633.131591796875","631.187927246094","605.266723632813","677.842468261719","730.42578125","781.697998046875","829.209655761719","872.01904296875","895.735595703125","925.452575683594","882.711730957031","",
"Uganda","UGA","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","233.52691502189","297.773021241437","329.701905915613","316.061803749193","288.901579734557","307.373196161751","323.376409343732","314.077357115633","289.000894059718","265.795431766317","239.038255148865","294.375661604154","318.844604218891","365.270008909557","376.5237169519","403.861160279193","396.014633075914","434.867065114445","412.723031309526","404.172130099166","411.363874213764","386.956170451969","432.398787616037","452.118397570012","489.275886391225","498.185526878474","510.245616130312","583.301547691219","600.027048117427","602.797622773124","575.83146010037","586.62085975858","637.024713980229","643.55035534313","661.387698701055","664.530427572672","737.280819690281","774.010657341303","790.560793959222","",
"Ukraine","UKR","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","910.346435546875","810.448364257813","820.082702636719","832.467468261719","870.1083984375","886.283081054688","979.98681640625","1048.34619140625","1174.03393554688","1376.35888671875","1518.22644042969","1678.95227050781","1966.48828125","2067.88623046875","1574.24133300781","1735.93347167969","1882.5869140625","2076.84008789063","2090.05908203125","2031.76953125","1934.4189453125","1935.64758300781","2109.82568359375","2185.73217773438","2279.5556640625","2299.77465820313","",
"Upper middle income","UMC","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2141.97393318415","2290.19800043536","2415.40203110781","2458.92787148565","2543.45003710851","2710.56510144973","2817.25894860404","2960.16260594387","3127.83955811393","3371.30619880175","3633.66137756917","4025.71186969487","4459.31115171237","4660.31763070215","4812.4380167784","5176.29591469875","5416.40918122286","5733.80152117005","5938.5328971559","6201.75186529271","6382.50389313906","6612.87590014819","6907.67302464611","7074.13291024539","7279.71347652821","7046.23682701901","",
"Uruguay","URY","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","6062.38472188061","5781.58695893367","5482.11396830573","5754.81939741513","6026.37924217907","6389.13555740389","6321.44793514159","6703.25158341504","7210.19564320241","7264.77987367423","7558.98547098393","6496.10010436711","4994.90300749107","4858.34297992237","4903.92719560977","5727.99614293886","6443.71775835918","6507.23448568732","6559.67093772892","6262.08338300805","6685.81889607598","7428.29682880675","7724.6977285378","8381.1943206564","8198.60980150781","8677.0911003022","8939.12868187778","9372.98157795029","9038.44917889549","8673.58267369216","8354.923498906","7772.3278462109","7414.6164550081","7783.07165733714","8354.52714841777","8712.29818765414","9355.43105832053","9985.17925098185","10351.4549066316","11271.3815710538","11836.5428732448","11514.1902326137","12370.5412391644","12515.7210788222","12672.8708243491","13228.5121341202","13291.35745372","13187.050955805","13403.710829291","12440.4581948142","",
"United States","USA","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","22481.9192039873","22837.8890462486","23887.9880716517","24920.4000988608","23630.8825272603","23311.1902101631","24327.9422313689","25013.382306601","26046.1267829519","25539.8921498891","24803.1137367315","25520.7772551071","25656.9223417981","26133.3926499448","28033.1343319621","28957.4516597898","29694.3816895761","30500.3451661008","32052.0766603509","32400.4673242291","32416.5166695779","32125.525506321","32775.6922936012","33007.250197119","34105.8828951762","34885.4249264831","36031.2045902869","37530.3706875701","39307.1451175504","40444.8047789246","41601.4112731793","41514.8792380571","42221.1620465414","42314.1305217082","43564.9379398462","44664.8842245494","45791.7754831206","45518.0463263867","43679.781156118","42799.304172522","44455.5574763525","45115.4536083502","46389.003460248","46665.0654567561","47667.9143263788","49198.8822537742","49145.9463948056","50193.7132718961","51124.6077139487","51967.5718338594","49436.2710188253","",
"Uzbekistan","UZB","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2372.92684407439","","","","","","",
"St. Vincent and the Grenadines","VCT","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5615.98020799927","","","","","","",
"Venezuela, RB","VEN","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1646.57752172214","","","","","","",
"Vanuatu","VUT","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2059.94128630678","2083.13981417794","2102.78293932699","2115.71580147184","2302.72797271034","2317.61441838883","2554.45659562262","2373.73257844941","2326.59679989078","2389.52282718907","2271.8539952862","2395.73890049023","2465.08417274146","2499.92623410345","2629.61836646125","2684.46161024806","3024.37828431482","3347.01795455612","","",
"World","WLD","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","5086.03702089798","5260.41135779909","5465.71541844744","5276.11115503139","5212.77070211256","5372.17086727147","5460.48147282068","5620.70380030659","5607.36748678354","5535.27033771698","5530.21079195501","5483.49699267812","5588.19746129611","5822.94657299278","6057.96495889358","6176.85983141944","6235.46452033761","6281.17096595384","6337.94443872308","6423.81478852629","6395.59403450453","6459.66902575891","6454.86388897394","6614.83497678039","6711.16722622074","6787.61350310439","6960.18895044511","6998.87550580104","7109.65380221323","7267.34407247164","7307.43067833991","7510.78540404729","7516.96228863544","7831.32205746771","8031.36015520937","8345.3867810689","8658.12381961379","8525.26090933199","8375.53606301821","8714.95418868792","8847.61205336904","7979.80035664801","8069.54890600049","8233.12438701072","8403.45307830814","8522.24906776831","8727.88714833334","8833.33458620575","8961.71311083632","8473.63252033672","",
"Samoa","WSM","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3552.27120045476","","","","","","",
"Kosovo","XKX","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1470.30624826189","","","","","","",
"South Africa","ZAF","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","3103.82929486893","3148.5737591648","3494.75467708284","3609.69636820765","3310.03620313081","3172.89606449235","3085.20423040891","3159.26513497041","3184.6845937645","3410.62321902428","3339.51677012051","3250.50531740165","3215.95350468226","3410.45263708745","3120.08406172622","2992.38262817936","3115.07609550765","3159.28755375789","3185.73023068203","3108.60007970695","3120.88554763632","3108.23388577294","3515.64829572597","3504.09540785065","3612.70527463508","3681.65726188019","3734.56178409073","3708.18639804315","3685.029196939","3841.92904326074","3869.14300818795","4095.96157044113","4285.82119350937","4412.86113658557","4668.4122384714","4910.53809914982","5002.75905969883","4775.85054446808","4936.04166400825","5035.7204108949","5091.23782685566","5103.04784655773","5092.71640891248","5097.75888915131","5190.80786826809","5092.97622771826","5159.38706549322","5126.23789748223","5113.56620670238","4744.70200959635","",
"Zambia","ZMB","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1079.38791022566","","","","","","",
"Zimbabwe","ZWE","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","756.289093651552","857.230830061817","910.911743048589","1089.95382437105","1129.6829562766","1127.33606996761","1250.12287687223","1219.94443338524","1243.95184487473","1160.45775995068","","","",
